Booking_ID,RoomType,FromDate,Adults,Children,Breakfast,Number of Special Requests,Airport Pickup,Weekend Nights,Weeknights,Loyalty Points,Lead time in days,Booking Type,Existing Customer,Previous Cancellations,Average Room Price,Booking Status
INN13670,Neptune,18/7/2018,2,0,Not Selected,0,0,1,2,0,58,Online,0,0,94.5,Canceled
INN30040,Neptune,25/9/2017,2,0,Buffet Breakfast,0,0,2,3,0,192,Offline,0,0,102.0,Canceled
INN12481,Neptune,12/10/2017,2,0,Luxury Buffet Breakfast,0,0,1,2,0,105,Offline,0,0,110.0,Canceled
INN11051,Venus,20/10/2018,2,0,Buffet Breakfast,1,0,2,4,0,91,Online,0,0,127.65,Canceled
INN30204,Neptune,25/12/2018,2,1,Buffet Breakfast,2,0,2,1,0,70,Online,0,0,109.8,Arrived
INN01230,Venus,29/6/2018,2,1,Buffet Breakfast,3,0,0,2,0,12,Online,0,0,156.0,Arrived
INN34049,Neptune,25/3/2018,2,0,Buffet Breakfast,0,0,2,2,0,81,Offline,0,0,65.0,Canceled
INN03486,Neptune,19/11/2018,2,1,Buffet Breakfast,2,0,2,1,0,5,Online,0,0,107.67,Arrived
INN26566,Jupiter,13/6/2018,2,0,Buffet Breakfast,1,0,1,3,0,0,Online,0,0,150.92,Arrived
INN33532,Neptune,29/12/2018,2,0,Buffet Breakfast,0,0,2,3,0,224,Online,0,0,82.11,Canceled
INN21639,Neptune,18/5/2018,2,0,Buffet Breakfast,1,0,0,4,0,113,Online,0,0,136.0,Arrived
INN09629,Venus,12/10/2017,2,0,Buffet Breakfast,1,0,3,8,0,28,Online,0,0,107.92,Arrived
INN05488,Neptune,21/3/2018,2,2,Buffet Breakfast,0,0,1,3,0,0,Online,0,0,165.0,Arrived
INN11212,Saturn,8/9/2017,2,1,Buffet Breakfast,2,0,0,4,0,11,Offline,0,0,78.94,Arrived
INN16844,Neptune,7/3/2018,2,0,Buffet Breakfast,0,1,1,5,0,3,Online,0,0,114.67,Arrived
INN29773,Neptune,17/7/2017,1,0,Luxury Buffet Breakfast,0,0,0,2,0,273,Offline,0,0,87.0,Arrived
INN19710,Neptune,7/10/2017,2,0,Buffet Breakfast,0,0,0,4,0,92,Offline,0,0,70.0,Arrived
INN24782,Neptune,28/12/2017,2,0,Buffet Breakfast,2,0,1,4,0,58,Online,0,0,109.4,Arrived
INN06947,Neptune,31/12/2017,2,0,Buffet Breakfast,0,0,0,3,0,29,Offline,0,0,118.0,Arrived
INN07163,Neptune,6/10/2018,1,0,Buffet Breakfast,0,0,0,1,0,3,Complementary,0,0,0.0,Arrived
INN05842,Neptune,31/12/2018,2,0,Not Selected,2,0,2,1,0,18,Online,0,0,119.1,Arrived
INN24569,Neptune,13/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,37,Offline,0,0,105.0,Arrived
INN13675,Jupiter,11/8/2017,2,2,Not Selected,0,1,0,2,0,1,Online,0,0,162.0,Arrived
INN18439,Jupiter,25/11/2018,2,1,Buffet Breakfast,0,0,0,2,0,2,Offline,0,0,144.8,Arrived
INN12811,Neptune,20/5/2018,2,0,Buffet Breakfast,0,0,0,2,0,211,Offline,0,0,100.0,Canceled
INN17137,Neptune,13/4/2018,2,0,Not Selected,0,0,0,4,0,30,Online,0,0,99.0,Canceled
INN26943,Neptune,12/12/2018,1,0,Not Selected,1,0,1,1,0,1,Online,0,0,87.0,Arrived
INN32760,Venus,14/12/2018,2,0,Luxury Buffet Breakfast,3,1,1,4,0,27,Online,0,0,138.2,Arrived
INN28201,Neptune,19/1/2018,1,0,Buffet Breakfast,0,0,0,3,0,151,Offline,0,0,80.0,Arrived
INN16407,Venus,5/9/2018,2,0,Buffet Breakfast,2,0,1,2,0,64,Online,0,0,115.5,Arrived
INN06813,Neptune,9/9/2017,2,0,Buffet Breakfast,0,0,0,2,0,86,Corporate,0,0,100.0,Arrived
INN13011,Neptune,29/7/2018,2,0,Buffet Breakfast,2,0,0,1,0,0,Online,0,0,121.0,Arrived
INN27889,Venus,23/4/2018,2,0,Buffet Breakfast,1,0,2,4,0,64,Online,0,0,112.48,Arrived
INN09176,Neptune,31/12/2018,2,0,Buffet Breakfast,0,0,1,1,0,221,Offline,0,0,71.28,Arrived
INN21805,Neptune,15/8/2018,2,0,Buffet Breakfast,1,0,2,5,0,163,Offline,0,0,72.25,Arrived
INN00235,Neptune,21/6/2018,2,1,Buffet Breakfast,1,1,0,1,0,58,Online,0,0,125.1,Arrived
INN03182,Neptune,3/9/2018,2,0,Not Selected,0,0,0,1,0,10,Online,0,0,129.0,Canceled
INN32815,Neptune,18/11/2017,2,0,Buffet Breakfast,0,0,0,2,0,2,Online,0,0,107.0,Arrived
INN24162,Neptune,8/10/2017,2,0,Luxury Buffet Breakfast,0,0,1,3,0,210,Offline,0,0,86.0,Canceled
INN28390,Neptune,1/11/2018,2,0,Buffet Breakfast,2,0,2,9,0,42,Online,0,0,121.78,Arrived
INN10107,Neptune,19/11/2018,2,0,Buffet Breakfast,2,0,2,1,0,15,Online,0,0,99.67,Arrived
INN12252,Neptune,15/9/2018,2,0,Buffet Breakfast,0,0,0,2,0,317,Offline,0,0,120.0,Canceled
INN28908,Neptune,26/8/2018,2,0,Buffet Breakfast,0,0,2,2,0,65,Offline,0,0,134.0,Arrived
INN13488,Neptune,4/3/2018,2,0,Not Selected,0,0,3,7,0,17,Online,0,0,83.4,Canceled
INN07696,Neptune,19/8/2018,2,0,Buffet Breakfast,1,0,2,2,0,21,Online,0,0,151.0,Arrived
INN13536,Neptune,2/3/2018,1,0,Buffet Breakfast,1,0,0,2,0,6,Corporate,0,0,79.5,Arrived
INN19232,Neptune,17/3/2018,2,0,Buffet Breakfast,0,0,0,3,0,18,Online,0,0,109.0,Canceled
INN29796,Neptune,9/5/2018,1,0,Buffet Breakfast,0,0,1,0,0,0,Online,0,0,97.0,Arrived
INN23665,Neptune,8/4/2018,2,0,Buffet Breakfast,0,0,2,3,0,170,Offline,0,0,78.0,Arrived
INN05614,Neptune,28/10/2018,2,0,Not Selected,2,0,0,1,0,65,Online,0,0,80.1,Arrived
INN24313,Neptune,17/9/2017,1,0,Luxury Buffet Breakfast,0,0,0,2,0,56,Offline,0,0,58.0,Arrived
INN35691,Neptune,5/10/2018,1,0,Buffet Breakfast,0,0,0,3,0,163,Offline,0,0,100.8,Canceled
INN02334,Neptune,1/5/2018,2,0,Buffet Breakfast,1,0,2,2,0,83,Offline,0,0,75.0,Arrived
INN02942,Venus,4/8/2018,3,0,Buffet Breakfast,1,0,0,3,0,128,Online,0,0,140.7,Arrived
INN34502,Venus,17/9/2017,2,0,Not Selected,3,0,0,1,0,15,Online,0,0,115.0,Arrived
INN29969,Neptune,22/6/2018,1,0,Buffet Breakfast,0,0,0,1,0,15,Offline,0,0,136.0,Arrived
INN27619,Neptune,8/7/2018,2,0,Buffet Breakfast,2,0,0,2,0,158,Online,0,0,114.3,Canceled
INN18878,Neptune,22/11/2018,2,0,Not Selected,1,0,0,1,0,35,Online,0,0,79.2,Arrived
INN20255,Neptune,10/4/2018,1,0,Buffet Breakfast,1,0,2,3,0,25,Online,0,0,104.2,Arrived
INN33386,Venus,12/8/2018,3,0,Buffet Breakfast,1,0,1,2,0,117,Online,0,0,155.7,Arrived
INN29146,Neptune,29/8/2018,2,0,Not Selected,0,0,1,1,0,99,Online,0,0,107.1,Canceled
INN13901,Neptune,9/2/2018,2,0,Not Selected,0,0,0,4,0,34,Online,0,0,67.5,Canceled
INN16287,Saturn,7/1/2018,2,0,Buffet Breakfast,0,0,0,1,0,0,Online,0,0,88.25,Arrived
INN04964,Neptune,13/9/2017,2,0,Not Selected,1,0,2,4,0,34,Online,0,0,94.95,Arrived
INN21720,Neptune,25/8/2018,2,0,Buffet Breakfast,0,0,0,3,0,143,Offline,0,0,100.0,Arrived
INN18428,Neptune,2/12/2018,2,0,Buffet Breakfast,0,0,0,2,0,315,Offline,0,0,52.0,Arrived
INN33099,Neptune,15/9/2018,1,0,Not Selected,2,0,0,2,0,3,Online,0,0,149.0,Arrived
INN06367,Neptune,24/8/2018,2,0,Buffet Breakfast,0,0,0,2,0,154,Online,0,0,109.8,Canceled
INN09892,Neptune,30/9/2017,2,0,Luxury Buffet Breakfast,0,0,0,1,0,83,Offline,0,0,112.2,Arrived
INN19979,Neptune,21/6/2018,2,0,Not Selected,1,0,0,1,0,35,Online,0,0,89.1,Canceled
INN23277,Neptune,14/6/2018,1,0,Buffet Breakfast,0,0,0,3,0,71,Offline,0,0,120.0,Arrived
INN27924,Neptune,10/12/2017,1,0,Buffet Breakfast,0,0,0,2,0,15,Corporate,0,0,65.0,Arrived
INN13604,Venus,4/8/2018,2,0,Buffet Breakfast,1,0,0,1,0,0,Online,0,0,145.0,Arrived
INN16421,Venus,18/6/2018,3,0,Buffet Breakfast,2,0,2,1,0,47,Online,0,0,150.3,Arrived
INN25727,Neptune,18/7/2018,2,0,Not Selected,1,0,1,3,0,165,Online,0,0,85.0,Canceled
INN05560,Neptune,23/12/2018,2,0,Not Selected,1,0,2,2,0,10,Online,0,0,74.8,Arrived
INN17829,Neptune,13/2/2018,2,0,Not Selected,0,0,0,1,0,39,Online,0,0,67.5,Arrived
INN30804,Neptune,1/9/2018,2,0,Buffet Breakfast,2,0,0,1,0,40,Online,0,0,109.8,Arrived
INN21296,Venus,31/7/2018,2,0,Buffet Breakfast,0,0,2,5,0,140,Online,0,0,114.63,Arrived
INN06143,Neptune,25/10/2018,2,1,Buffet Breakfast,2,0,0,4,0,35,Online,0,0,149.0,Arrived
INN13788,Neptune,14/8/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,39,Offline,0,0,101.5,Arrived
INN10418,Neptune,8/7/2018,2,0,Buffet Breakfast,1,0,1,2,0,110,Online,0,0,114.3,Arrived
INN22335,Neptune,7/9/2018,2,0,Buffet Breakfast,0,0,2,5,0,246,Offline,0,0,80.75,Arrived
INN06937,Venus,19/12/2017,2,0,Buffet Breakfast,1,0,2,1,0,82,Offline,0,0,60.0,Arrived
INN10002,Neptune,24/4/2018,2,1,Buffet Breakfast,2,0,2,0,0,14,Online,0,0,149.0,Arrived
INN08702,Venus,27/5/2018,2,0,Buffet Breakfast,2,0,1,2,0,52,Online,0,0,108.11,Arrived
INN04979,Neptune,26/4/2018,1,0,Luxury Buffet Breakfast,0,0,0,3,0,13,Offline,0,0,73.0,Arrived
INN35282,Neptune,11/7/2018,2,0,Luxury Buffet Breakfast,0,0,1,3,0,98,Online,0,0,141.75,Arrived
INN04602,Neptune,8/3/2018,1,0,Buffet Breakfast,0,0,0,2,0,33,Offline,0,0,62.2,Arrived
INN29628,Neptune,11/9/2018,2,0,Not Selected,2,0,2,0,0,23,Online,0,0,89.0,Arrived
INN13749,Venus,11/8/2018,2,0,Buffet Breakfast,3,0,1,3,0,109,Online,0,0,131.4,Arrived
INN32669,Neptune,11/3/2018,2,0,Buffet Breakfast,1,0,2,4,0,46,Online,0,0,77.35,Arrived
INN32525,Neptune,2/6/2018,2,0,Buffet Breakfast,0,0,0,3,0,5,Online,0,0,137.67,Canceled
INN14465,Neptune,1/10/2018,1,0,Not Selected,0,0,0,0,0,1,Online,0,0,0.0,Arrived
INN04840,Neptune,30/8/2018,2,0,Buffet Breakfast,0,0,0,1,0,185,Online,0,0,96.3,Canceled
INN11328,Neptune,15/10/2017,1,0,Buffet Breakfast,0,0,0,2,0,14,Offline,0,0,100.0,Arrived
INN27523,Neptune,22/9/2018,2,0,Buffet Breakfast,2,0,1,3,0,41,Offline,0,0,118.96,Arrived
INN03820,Neptune,1/2/2018,1,0,Not Selected,0,0,1,0,0,6,Online,0,0,81.0,Arrived
INN06471,Neptune,31/8/2018,2,0,Buffet Breakfast,3,0,0,1,0,22,Online,0,0,122.0,Arrived
INN12866,Neptune,8/11/2018,2,0,Luxury Buffet Breakfast,1,0,0,5,0,5,Online,0,0,134.3,Arrived
INN08954,Neptune,13/9/2017,2,0,Buffet Breakfast,2,0,2,3,0,40,Online,0,0,94.5,Arrived
INN13827,Neptune,1/12/2018,2,0,Luxury Buffet Breakfast,1,0,1,3,0,21,Online,0,0,122.19,Arrived
INN24685,Neptune,19/10/2018,2,1,Buffet Breakfast,1,0,0,4,0,10,Online,0,0,180.0,Arrived
INN19555,Neptune,30/7/2018,2,0,Luxury Buffet Breakfast,1,0,1,1,0,301,Offline,0,0,115.0,Canceled
INN05657,Neptune,22/1/2018,2,0,Buffet Breakfast,0,0,2,3,0,50,Offline,0,0,60.0,Arrived
INN28944,Venus,8/6/2018,2,0,Buffet Breakfast,2,0,0,3,0,48,Online,0,0,98.87,Arrived
INN33168,Jupiter,27/3/2018,2,2,Luxury Buffet Breakfast,0,0,2,3,0,5,Online,0,0,254.0,Canceled
INN06875,Neptune,12/12/2018,2,0,Buffet Breakfast,1,0,1,0,0,6,Online,0,0,108.0,Arrived
INN11790,Neptune,14/9/2018,3,0,Not Selected,1,0,0,2,0,72,Corporate,0,0,115.0,Canceled
INN08996,Venus,19/12/2017,2,0,Buffet Breakfast,1,0,2,1,0,82,Offline,0,0,60.0,Arrived
INN33765,Neptune,26/6/2018,2,0,Not Selected,0,0,2,1,0,60,Online,0,0,95.1,Canceled
INN27122,Neptune,11/7/2017,3,0,Luxury Buffet Breakfast,0,0,2,1,0,3,Offline,0,0,138.5,Arrived
INN01594,Neptune,27/1/2018,1,0,Buffet Breakfast,1,0,0,1,4,2,Complementary,1,0,0.0,Arrived
INN12115,Neptune,13/11/2017,2,0,Buffet Breakfast,0,0,0,2,0,79,Offline,0,0,75.0,Arrived
INN05883,Neptune,15/8/2017,2,0,Luxury Buffet Breakfast,0,0,2,1,0,131,Online,0,0,94.5,Canceled
INN13445,Neptune,4/9/2017,2,0,Buffet Breakfast,0,0,0,1,0,23,Online,0,0,105.0,Arrived
INN28427,Neptune,19/8/2018,2,0,Not Selected,0,0,2,2,0,0,Online,0,0,78.42,Arrived
INN33201,Neptune,28/3/2018,2,0,Buffet Breakfast,0,1,1,3,0,75,Online,0,0,91.45,Arrived
INN33371,Neptune,2/5/2018,2,0,Not Selected,1,0,1,2,0,24,Online,0,0,129.0,Arrived
INN35644,Neptune,15/6/2018,2,0,Luxury Buffet Breakfast,1,0,0,2,0,256,Offline,0,0,115.0,Canceled
INN26272,Neptune,17/7/2018,2,0,Buffet Breakfast,1,0,2,2,0,179,Online,0,0,90.95,Arrived
INN12521,Neptune,2/10/2018,2,0,Buffet Breakfast,0,0,2,3,0,259,Online,0,0,96.1,Canceled
INN26999,Neptune,8/6/2018,2,0,Buffet Breakfast,0,0,0,1,0,0,Online,0,0,73.07,Arrived
INN05104,Neptune,5/6/2018,2,0,Buffet Breakfast,3,0,2,3,0,98,Online,0,0,90.97,Arrived
INN20463,Neptune,28/6/2018,2,0,Not Selected,2,0,0,5,0,239,Online,0,0,80.75,Canceled
INN23768,Venus,12/10/2018,2,0,Buffet Breakfast,0,0,0,2,0,79,Online,0,0,119.07,Canceled
INN35964,Neptune,14/3/2018,2,0,Buffet Breakfast,1,0,1,3,0,17,Online,0,0,91.0,Arrived
INN32410,Neptune,30/1/2018,2,0,Not Selected,0,0,2,6,0,10,Online,0,0,79.75,Arrived
INN26124,Neptune,29/5/2018,1,0,Buffet Breakfast,1,0,2,0,0,12,Online,0,0,81.62,Arrived
INN11561,Venus,27/4/2018,1,0,Buffet Breakfast,0,0,0,1,0,51,Online,0,0,119.7,Canceled
INN05021,Neptune,2/4/2018,1,0,Buffet Breakfast,0,0,0,1,0,0,Online,0,0,6.0,Arrived
INN11686,Neptune,25/7/2018,1,0,Buffet Breakfast,1,0,1,0,2,7,Corporate,1,0,84.0,Arrived
INN23927,Neptune,20/2/2018,2,0,Buffet Breakfast,1,0,2,2,0,78,Offline,0,0,60.0,Arrived
INN15084,Neptune,5/10/2018,2,0,Buffet Breakfast,2,0,0,2,0,29,Online,0,0,152.0,Arrived
INN30249,Neptune,1/10/2018,2,0,Not Selected,0,0,1,1,0,268,Online,0,0,95.4,Canceled
INN00721,Neptune,4/10/2017,2,0,Buffet Breakfast,0,0,2,0,0,61,Offline,0,0,91.0,Arrived
INN25493,Neptune,18/9/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,74,Offline,0,0,101.5,Arrived
INN33713,Neptune,24/11/2017,2,0,Buffet Breakfast,0,0,0,3,0,73,Offline,0,0,85.67,Arrived
INN24738,Saturn,10/2/2018,2,0,Buffet Breakfast,1,0,0,3,0,119,Online,0,0,81.0,Canceled
INN03097,Neptune,20/2/2018,2,0,Buffet Breakfast,0,0,0,1,0,4,Online,0,0,93.0,Arrived
INN14041,Neptune,27/6/2018,3,0,Buffet Breakfast,2,0,1,0,0,117,Online,0,0,128.7,Arrived
INN13031,Neptune,21/9/2018,2,0,Buffet Breakfast,1,0,0,3,0,271,Offline,0,0,101.33,Canceled
INN10487,Neptune,26/6/2018,2,0,Buffet Breakfast,1,0,1,0,0,82,Online,0,0,96.3,Arrived
INN34060,Neptune,18/9/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,74,Offline,0,0,101.5,Arrived
INN28572,Neptune,26/8/2017,2,0,Buffet Breakfast,2,0,0,4,0,8,Online,0,0,90.0,Arrived
INN21424,Venus,11/8/2018,2,0,Buffet Breakfast,1,0,0,2,0,111,Online,0,0,127.8,Arrived
INN19362,Neptune,22/8/2018,3,0,Buffet Breakfast,0,0,1,1,0,171,Online,0,0,137.7,Canceled
INN28308,Venus,28/10/2018,1,0,Buffet Breakfast,3,0,2,2,0,165,Online,0,0,104.4,Arrived
INN23841,Neptune,12/9/2018,1,0,Buffet Breakfast,0,0,1,0,0,25,Online,0,0,108.0,Canceled
INN35317,Venus,11/2/2018,3,0,Buffet Breakfast,2,0,0,3,0,139,Offline,0,0,93.0,Arrived
INN14987,Neptune,29/10/2018,2,0,Buffet Breakfast,1,0,2,1,0,18,Online,0,0,140.0,Canceled
INN04244,Neptune,1/8/2018,2,0,Not Selected,1,0,1,0,0,0,Online,0,0,90.0,Arrived
INN28313,Neptune,1/11/2018,1,0,Buffet Breakfast,0,0,0,3,0,166,Offline,0,0,110.0,Canceled
INN27575,Neptune,10/9/2018,2,0,Buffet Breakfast,1,0,0,1,0,16,Offline,0,0,95.0,Arrived
INN01803,Neptune,28/2/2018,1,0,Buffet Breakfast,0,0,2,1,0,1,Online,0,0,60.0,Canceled
INN12752,Neptune,30/10/2018,2,0,Buffet Breakfast,1,0,2,0,0,85,Online,0,0,90.9,Canceled
INN02664,Neptune,27/4/2018,2,0,Buffet Breakfast,0,0,2,4,0,160,Online,0,0,90.0,Canceled
INN09909,Neptune,19/5/2018,2,0,Buffet Breakfast,0,0,1,3,0,322,Offline,0,0,80.0,Canceled
INN06147,Venus,8/4/2018,2,0,Buffet Breakfast,1,0,0,2,0,10,Online,0,0,131.0,Canceled
INN21018,Saturn,30/6/2018,2,0,Buffet Breakfast,1,0,0,2,0,121,Online,0,0,88.77,Arrived
INN25162,Neptune,24/6/2018,1,0,Buffet Breakfast,0,0,0,2,0,192,Offline,0,0,95.0,Arrived
INN28223,Neptune,2/12/2018,2,0,Buffet Breakfast,0,0,2,2,0,88,Online,0,0,54.09,Arrived
INN05410,Neptune,13/11/2018,1,0,Buffet Breakfast,2,0,2,2,0,10,Online,0,0,97.0,Arrived
INN27382,Neptune,10/8/2018,2,1,Buffet Breakfast,1,0,0,1,0,38,Online,0,0,152.1,Arrived
INN15085,Neptune,19/9/2018,2,0,Buffet Breakfast,0,0,1,2,0,159,Offline,0,0,144.0,Canceled
INN30002,Neptune,6/11/2018,1,0,Buffet Breakfast,1,0,2,3,0,96,Corporate,0,0,79.0,Arrived
INN00390,Neptune,15/9/2017,1,0,Buffet Breakfast,0,0,0,3,0,11,Corporate,0,0,65.0,Arrived
INN34344,Neptune,9/10/2017,1,0,Luxury Buffet Breakfast,0,0,0,1,0,2,Offline,0,0,91.0,Arrived
INN05656,Neptune,5/12/2017,2,0,Buffet Breakfast,2,0,2,1,0,19,Online,0,0,69.0,Arrived
INN06448,Neptune,30/10/2017,1,0,Buffet Breakfast,0,0,0,1,0,9,Offline,0,0,95.0,Arrived
INN26438,Neptune,4/2/2018,1,0,Buffet Breakfast,0,0,0,1,0,3,Online,0,0,86.0,Arrived
INN01291,Venus,17/10/2018,3,0,Buffet Breakfast,1,0,1,3,0,57,Online,0,0,158.4,Arrived
INN04925,Neptune,23/3/2018,2,0,Buffet Breakfast,1,0,0,3,0,2,Online,0,0,136.0,Arrived
INN08427,Neptune,30/11/2018,1,0,Not Selected,1,0,2,4,0,42,Online,0,0,48.5,Arrived
INN11109,Venus,17/4/2018,2,0,Luxury Buffet Breakfast,0,0,2,5,0,57,Online,0,0,143.29,Canceled
INN25131,Neptune,22/7/2017,2,0,Buffet Breakfast,1,0,1,4,0,96,Online,0,0,76.5,Canceled
INN32059,Neptune,10/8/2017,2,0,Buffet Breakfast,0,0,1,0,0,1,Online,0,0,105.0,Arrived
INN21758,Neptune,26/10/2017,1,0,Buffet Breakfast,0,0,1,1,2,6,Corporate,1,0,65.0,Arrived
INN17902,Venus,3/2/2018,3,0,Buffet Breakfast,2,0,0,4,0,2,Online,0,0,130.0,Arrived
INN04022,Venus,17/4/2018,2,0,Buffet Breakfast,2,0,2,2,0,69,Online,0,0,110.08,Arrived
INN11660,Neptune,8/9/2018,2,0,Buffet Breakfast,0,0,0,3,0,176,Offline,0,0,125.1,Canceled
INN25596,Neptune,26/6/2018,2,0,Not Selected,2,0,2,0,0,3,Online,0,0,113.0,Arrived
INN26411,Neptune,16/10/2017,2,0,Luxury Buffet Breakfast,0,0,0,2,0,102,Offline,0,0,109.0,Arrived
INN32917,Neptune,1/12/2017,1,0,Buffet Breakfast,1,0,0,1,0,6,Online,0,0,81.0,Arrived
INN12313,Neptune,2/4/2018,2,0,Buffet Breakfast,2,0,2,3,0,70,Online,0,0,61.56,Arrived
INN21127,Neptune,30/8/2018,2,0,Buffet Breakfast,1,0,0,2,0,1,Online,0,0,148.0,Arrived
INN02306,Neptune,3/9/2018,2,0,Buffet Breakfast,0,0,2,2,0,26,Corporate,0,0,116.72,Arrived
INN04472,Neptune,23/9/2018,2,0,Buffet Breakfast,2,0,2,3,0,144,Online,0,0,129.6,Arrived
INN35092,Neptune,6/11/2017,2,0,Buffet Breakfast,2,0,1,2,0,29,Online,0,0,96.3,Arrived
INN12734,Venus,21/9/2018,2,0,Buffet Breakfast,1,0,0,2,0,8,Online,0,0,184.0,Arrived
INN22263,Neptune,8/9/2017,2,0,Buffet Breakfast,0,0,0,1,0,1,Offline,0,0,91.2,Arrived
INN29325,Venus,14/9/2018,2,0,Buffet Breakfast,1,0,1,4,0,66,Online,0,0,109.29,Arrived
INN09151,Neptune,17/4/2018,2,0,Luxury Buffet Breakfast,0,0,2,0,0,275,Offline,0,0,110.0,Canceled
INN25718,Neptune,14/7/2018,2,0,Buffet Breakfast,1,0,2,8,0,122,Online,0,0,101.15,Arrived
INN27702,Neptune,4/11/2018,2,0,Buffet Breakfast,0,0,1,2,0,305,Offline,0,0,89.0,Canceled
INN30743,Jupiter,8/4/2018,2,2,Buffet Breakfast,0,0,2,6,0,9,Online,0,0,200.75,Canceled
INN09310,Neptune,2/11/2018,1,0,Not Selected,0,0,0,1,0,28,Online,0,0,110.0,Canceled
INN18697,Venus,6/8/2018,2,0,Buffet Breakfast,2,1,2,1,0,73,Online,0,0,140.4,Arrived
INN24757,Neptune,18/10/2017,2,0,Buffet Breakfast,2,0,1,0,0,43,Online,0,0,94.5,Arrived
INN28371,Neptune,12/10/2018,2,0,Buffet Breakfast,0,0,0,3,0,279,Offline,0,0,110.0,Canceled
INN09296,Neptune,7/4/2018,2,0,Buffet Breakfast,1,0,1,3,0,87,Online,0,0,82.45,Arrived
INN05528,Neptune,9/6/2018,2,0,Buffet Breakfast,0,0,0,3,0,62,Online,0,0,117.9,Canceled
INN27383,Jupiter,7/8/2018,2,2,Luxury Buffet Breakfast,0,0,2,3,0,111,Online,0,0,237.6,Canceled
INN29900,Neptune,19/8/2017,2,0,Buffet Breakfast,2,0,3,9,0,0,Online,0,0,106.84,Arrived
INN34697,Venus,23/7/2018,2,0,Buffet Breakfast,0,0,2,3,0,192,Online,0,0,99.45,Canceled
INN30625,Neptune,13/3/2018,2,0,Buffet Breakfast,0,0,2,1,0,41,Corporate,0,0,85.67,Arrived
INN23700,Neptune,18/9/2018,2,0,Buffet Breakfast,0,0,2,2,0,44,Offline,0,0,85.5,Arrived
INN10735,Neptune,24/6/2018,1,0,Buffet Breakfast,0,0,0,2,0,192,Offline,0,0,95.0,Arrived
INN08639,Neptune,6/7/2018,2,1,Not Selected,1,0,0,1,0,4,Online,0,0,100.08,Arrived
INN35687,Venus,3/6/2018,3,0,Buffet Breakfast,0,0,1,2,0,49,Online,0,0,150.3,Canceled
INN14974,Neptune,21/9/2018,1,0,Buffet Breakfast,0,0,0,1,16,98,Corporate,1,3,65.0,Arrived
INN11516,Venus,15/7/2018,3,0,Buffet Breakfast,2,0,1,2,0,99,Online,0,0,137.7,Arrived
INN33028,Venus,3/2/2018,3,0,Buffet Breakfast,1,0,0,1,0,5,Online,0,0,130.0,Arrived
INN00310,Neptune,1/8/2018,2,0,Buffet Breakfast,0,0,1,3,0,37,Online,0,0,135.9,Canceled
INN26040,Neptune,FromDate,2,0,Buffet Breakfast,0,0,0,2,0,0,Online,0,0,80.39,Arrived
INN15827,Venus,1/8/2018,3,0,Buffet Breakfast,0,0,2,5,0,134,Online,0,0,132.48,Canceled
INN11293,Neptune,10/2/2018,1,0,Buffet Breakfast,0,0,0,1,0,0,Online,0,0,85.0,Canceled
INN05416,Venus,2/12/2018,3,0,Buffet Breakfast,2,0,2,2,0,41,Online,0,0,130.9,Arrived
INN33383,Neptune,29/7/2018,2,1,Buffet Breakfast,2,0,0,1,0,0,Online,0,0,121.0,Arrived
INN12855,Venus,10/9/2017,2,0,Buffet Breakfast,0,0,0,2,0,28,Offline,0,0,97.0,Arrived
INN24651,Venus,14/6/2018,2,0,Buffet Breakfast,0,0,0,3,0,11,Corporate,0,0,90.0,Canceled
INN18254,Neptune,27/2/2018,2,0,Buffet Breakfast,0,0,2,2,0,115,Offline,0,0,87.0,Arrived
INN34728,Neptune,28/2/2018,1,0,Buffet Breakfast,0,0,2,1,0,1,Offline,0,0,60.0,Canceled
INN12322,Neptune,12/8/2018,2,0,Not Selected,1,0,0,2,0,140,Online,0,0,103.5,Arrived
INN04023,Neptune,28/3/2018,2,0,Buffet Breakfast,1,0,1,2,0,79,Online,0,0,87.3,Arrived
INN22148,Neptune,29/1/2018,2,0,Not Selected,0,0,0,1,0,9,Online,0,0,75.0,Arrived
INN15134,Jupiter,24/4/2018,2,2,Luxury Buffet Breakfast,0,0,2,2,0,80,Online,0,0,173.19,Canceled
INN33925,Neptune,16/10/2017,2,0,Buffet Breakfast,0,0,0,1,0,180,Offline,0,0,70.0,Canceled
INN21562,Neptune,3/12/2017,3,0,Buffet Breakfast,0,0,0,2,0,6,Offline,0,0,77.0,Arrived
INN20756,Neptune,6/11/2018,1,0,Buffet Breakfast,1,0,2,2,0,209,Online,0,0,152.1,Canceled
INN23767,Neptune,4/12/2017,2,0,Buffet Breakfast,0,0,0,2,0,24,Offline,0,0,55.0,Arrived
INN30935,Neptune,6/11/2017,2,0,Buffet Breakfast,1,0,0,1,0,0,Online,0,0,95.0,Arrived
INN29762,Neptune,19/12/2017,2,0,Buffet Breakfast,1,0,2,2,0,12,Offline,0,0,58.0,Arrived
INN12986,Jupiter,11/4/2018,2,2,Buffet Breakfast,2,0,1,2,0,45,Online,0,0,177.3,Arrived
INN10127,Neptune,21/7/2018,2,0,Luxury Buffet Breakfast,0,0,0,2,0,292,Offline,0,0,115.0,Canceled
